省份,城市,流域,河流,站点名称,经度,纬度,监测时间,水温,pH,溶解氧,电导率,浊度,高锰酸盐指数,氨氮,总有机碳,总磷,总氮,叶绿素α,藻密度,水质,站点
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-17 12:00:00,8.2800,8.39600,10.59600,519.11000,9.29000,2.81900,0.02500,,0.03870,1.63000,0.03843,29268900,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-17 16:00:00,8.4500,8.52500,11.27200,538.03000,11.64000,3.24200,0.02500,,0.04090,1.90100,0.06888,17425900,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-17 20:00:00,8.4800,8.57200,11.27900,548.50000,11.18500,3.24200,0.02500,,0.03950,1.82600,0.12012,9762820,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-18 00:00:00,8.3500,8.51600,11.00500,549.66000,10.98400,3.18000,0.02500,,0.03920,1.75300,0.10711,6533930,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-18 04:00:00,7.9400,8.48600,10.90000,554.05000,12.68400,3.20300,0.02500,,0.04270,1.60800,0.08220,7170420,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-18 08:00:00,7.5800,8.48200,10.96300,562.98000,12.21700,3.20300,0.02500,,0.04270,1.60800,0.05995,10442600,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-18 12:00:00,7.9800,8.49400,11.23200,554.86000,17.45700,3.49600,0.02500,,0.04830,1.74000,,6328900,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-18 16:00:00,8.0700,8.59000,11.61100,560.26000,16.48200,3.81000,0.02500,,0.04720,1.81600,0.01172,14698000,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-18 20:00:00,7.7300,8.59200,11.55800,566.09000,15.52200,3.59800,0.02500,,0.04790,1.97000,0.01163,8189180,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-19 04:00:00,7.1100,8.64400,11.40900,572.73000,10.41700,3.24100,0.02500,,0.04240,2.00900,0.01187,6567500,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-19 08:00:00,6.9200,8.63300,11.27200,581.82000,12.39300,3.24100,0.02500,,0.04240,2.00900,0.01180,10561600,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-19 12:00:00,7.1600,8.58600,11.31600,564.70000,12.56200,3.49900,0.02500,,0.04400,2.02900,0.01142,17225800,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-19 16:00:00,7.2600,8.49700,11.12500,564.84000,14.37100,3.30100,0.02500,,0.04320,1.94000,0.01126,22757400,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-20 20:00:00,7.7100,8.65500,11.48400,562.82000,11.31800,3.56100,0.02500,,0.04450,1.95100,0.01356,9124140,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-21 04:00:00,7.1100,8.55100,11.05800,561.03000,11.05600,3.42300,0.02500,,0.04120,1.71800,0.01293,6145320,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-21 08:00:00,6.8600,8.51700,10.99600,558.77000,11.95600,3.21100,0.03800,,0.03920,1.67500,0.01145,8415260,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-21 12:00:00,7.2400,8.43100,10.98400,560.12000,16.51200,3.31100,0.03220,,0.03920,1.67500,0.01071,8035160,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-21 16:00:00,7.3000,8.56800,11.45000,560.20000,15.53400,3.17000,0.03220,,0.04760,2.00700,0.01162,12759100,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-21 20:00:00,6.9000,8.60800,11.49500,555.17000,13.13100,3.52000,0.02500,,0.04450,1.90200,0.01267,8296620,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-22 00:00:00,6.6500,8.57900,11.31700,555.18000,11.93200,3.11000,0.02500,,0.04490,1.94100,0.01282,10946700,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-22 04:00:00,6.2800,8.51300,11.11800,555.58000,11.66200,3.11000,0.02500,,0.04560,1.96100,0.01236,8457680,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-22 08:00:00,6.0100,8.50500,11.01600,550.22000,10.38900,3.03000,0.02500,,0.04020,1.73500,0.01183,8714710,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-22 12:00:00,6.4400,8.57200,11.35500,548.65000,12.19700,3.36700,0.02500,,0.04430,1.96400,0.01122,5752790,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-22 16:00:00,6.7600,8.56700,11.40800,552.00000,13.58900,3.36700,0.02500,,0.04430,1.96400,0.01206,15566600,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-22 20:00:00,6.6900,8.52100,11.15400,538.68000,12.71600,3.06900,0.02500,,0.04410,2.02400,0.01274,9202680,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-23 00:00:00,6.3600,8.50700,11.10900,542.52000,11.38600,2.96700,0.02500,,0.04400,2.02600,0.01229,5727820,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-23 04:00:00,6.4800,8.48200,11.06900,563.83000,8.98000,2.96700,0.02500,,0.04400,2.02600,0.01232,6133000,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-23 08:00:00,6.3000,8.47600,10.98300,558.04000,10.06300,3.17200,0.02500,,0.04470,2.17500,0.01277,11248700,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-23 12:00:00,6.4600,8.53600,11.39300,559.03000,9.40000,3.11800,0.02500,,0.04160,1.77300,0.01174,5901730,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-23 16:00:00,6.6700,8.52600,11.47000,559.50000,10.75300,3.30500,0.02500,,0.04450,2.12000,0.01173,17235500,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-23 20:00:00,6.6900,8.49500,11.23900,556.15000,10.56700,3.30500,0.02500,,0.04210,1.99700,0.01267,7772670,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-24 00:00:00,6.6500,8.50200,11.15600,554.24000,11.26200,3.08000,0.02500,,0.04340,1.90100,0.01377,7044410,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-24 04:00:00,6.5900,8.46100,11.05700,557.79000,10.89900,2.88400,0.02500,,0.04530,1.94500,0.01285,5911970,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-24 08:00:00,6.3000,8.51500,11.23900,555.89000,8.29000,3.25800,0.02500,,0.03910,1.64800,0.01248,10781600,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-24 12:00:00,7.3200,8.54800,11.51200,552.57000,7.37300,3.23000,0.02500,,0.03480,1.85400,0.00944,66242300,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-24 16:00:00,8.0000,8.61500,11.93500,546.36000,9.68300,3.23000,0.02500,,0.04090,1.92400,0.01262,6328900,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-24 20:00:00,7.2600,8.64200,11.91500,553.81000,9.55500,3.31200,0.02500,,0.04090,1.92400,0.01404,8769170,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-25 00:00:00,7.1100,8.62300,11.57100,546.69000,8.77900,3.18700,0.02500,,0.04290,1.75200,0.01514,9039730,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-25 04:00:00,7.0700,8.58400,11.44700,549.48000,10.32700,3.18700,0.02500,,0.04290,1.75200,0.01428,8055550,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-25 08:00:00,7.2200,8.52300,11.31200,538.04000,11.85700,3.11000,0.02500,,0.04480,1.72900,0.01217,10827700,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-25 12:00:00,7.7300,8.52500,11.42400,532.67000,11.57200,2.88300,0.02500,,0.04220,1.79500,0.01079,17391300,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-25 16:00:00,7.8100,8.64500,11.91200,538.90000,12.42600,2.62000,0.02500,,0.04150,1.94600,0.01303,7633490,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-25 20:00:00,7.8300,8.60400,11.50000,538.01000,12.70800,3.33400,0.02500,,0.04420,1.68200,0.01390,8467280,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-26 00:00:00,7.6200,8.60800,11.40400,535.10000,11.44800,3.36600,0.02500,,0.04420,1.53600,0.01494,9337040,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-26 04:00:00,7.6800,8.55200,11.21500,536.09000,11.66600,3.36600,0.02500,,0.04420,1.53600,0.01389,5912630,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-26 08:00:00,7.1100,8.54900,11.19600,531.09000,10.37800,3.08100,0.02500,,0.04170,1.64600,0.01272,9460020,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-26 12:00:00,7.5400,8.65100,11.72400,529.55000,10.28000,3.08100,0.02500,,0.04170,1.64600,0.01293,7145900,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-26 16:00:00,7.8300,8.57100,11.60300,505.37000,15.83400,3.18400,0.02500,,0.04360,1.98500,0.01147,15716100,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-26 20:00:00,7.4700,8.62300,11.75400,520.67000,13.64100,3.25000,0.02500,,0.04940,1.93900,0.01283,8647430,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-27 00:00:00,7.4700,8.52300,11.41500,536.06000,15.60300,3.22400,0.02500,,0.04890,2.03200,0.01241,8650830,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-27 04:00:00,7.3000,8.66600,11.83400,556.80000,12.72400,3.12600,0.02500,,0.04630,2.01200,0.01447,6806790,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-27 08:00:00,6.9500,8.62100,11.60500,552.54000,13.51800,3.54200,0.02500,,0.04490,1.78800,0.01302,14265100,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-27 12:00:00,7.6000,8.63500,11.69100,537.35000,14.88200,3.54200,0.02500,,0.04640,1.97000,0.01167,11912300,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-27 16:00:00,8.1300,8.62200,11.65800,527.78000,12.71500,3.10300,0.02500,,0.04640,1.97000,0.01284,16858500,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-27 20:00:00,7.8600,8.62500,11.46000,531.61000,15.62900,3.37300,0.02500,,0.04610,1.92000,0.01428,9805950,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-28 00:00:00,7.2600,8.52900,11.20800,531.17000,13.46100,2.96100,0.02500,,0.04600,1.91900,0.01297,8050520,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-28 04:00:00,6.8000,8.58500,11.46100,535.80000,14.24300,3.18500,0.02500,,0.04620,1.94000,0.01292,9122460,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-28 08:00:00,6.3600,8.50800,11.08300,532.90000,12.90000,2.94800,0.02500,,0.04430,1.68300,0.01185,8051400,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-28 12:00:00,6.8800,8.47700,11.11200,524.13000,19.90800,2.94800,0.02500,,0.04430,1.68300,0.01049,50946700,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-28 16:00:00,7.2400,8.42000,11.00900,491.74000,22.06200,2.69000,0.02500,,0.04860,1.90900,0.01022,13731300,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-28 20:00:00,7.2400,8.41900,10.77800,492.88000,18.45500,2.46700,0.02500,,0.04680,1.84900,0.01140,10540500,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-29 00:00:00,6.9900,8.41100,10.70100,509.38000,13.56000,2.29900,0.02500,,0.04410,1.98000,0.01156,6232150,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-29 04:00:00,6.5100,8.44400,10.69900,521.48000,13.15000,2.54700,0.02500,,0.04210,1.99100,0.01225,6689260,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-29 08:00:00,6.1100,8.44300,10.68900,523.14000,14.07300,2.77300,0.02500,,0.04060,1.70100,0.01262,5830070,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-29 12:00:00,6.8400,8.39800,10.78600,491.05000,13.04600,2.77300,0.02500,,0.04060,1.70100,0.00979,55558700,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-29 16:00:00,7.8600,8.41500,10.64900,469.75000,14.09400,2.22300,0.02500,,0.04320,1.91700,0.01000,8428320,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-29 20:00:00,7.2000,8.48600,10.90300,481.37000,14.09800,2.32800,0.02500,,0.04340,1.90000,0.01057,6024600,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-30 00:00:00,6.9700,8.37800,10.51600,470.03000,13.09800,2.42800,0.02500,,0.04400,1.87400,0.01023,6129590,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-30 04:00:00,6.6700,8.49200,10.89700,489.71000,13.85500,2.42800,0.02500,,0.04400,1.87400,0.01144,5927330,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-30 08:00:00,6.7600,8.51100,10.80300,471.97000,17.74000,2.49400,0.02500,,0.04470,1.72800,0.01087,10717700,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-30 12:00:00,7.3200,8.48600,10.93200,463.40000,18.35500,2.49400,0.02500,,0.04470,1.72800,0.01016,6070680,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-30 20:00:00,7.6200,8.49300,10.70700,456.59000,17.37700,2.33100,0.02500,,0.04950,1.83900,0.01174,10448800,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-31 00:00:00,7.2000,8.44300,10.59300,461.32000,13.51500,2.45200,0.02500,,0.04390,1.95300,0.01122,5981620,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-31 04:00:00,6.9500,8.46300,10.70200,460.30000,13.15400,2.45200,0.02500,,0.04240,1.88500,0.01103,5963170,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-31 08:00:00,6.7800,8.46000,10.62300,452.46000,16.01400,2.30600,0.02500,,0.04240,1.88500,0.01032,5937570,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-31 12:00:00,7.3500,8.40400,10.62900,444.44000,16.65800,2.24900,0.02500,,0.04400,1.51000,0.00925,12684900,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-31 16:00:00,8.2600,8.39800,10.59100,426.56000,14.10300,2.30500,0.02500,,0.04840,1.87800,0.00923,6998840,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2024-12-31 20:00:00,8.2800,8.33700,10.36200,417.52000,15.81100,1.78300,0.02500,,0.04620,1.82900,0.00947,7819590,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-01 04:00:00,7.3500,8.45800,10.71200,440.96000,13.73100,1.79800,0.02500,,0.04510,1.88800,0.01029,6024600,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-01 08:00:00,7.2200,8.44000,10.49600,434.87000,14.72800,2.03700,0.02500,,0.04330,1.70200,0.01005,5910760,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-01 12:00:00,8.2600,8.51800,10.87400,437.44000,15.18300,2.03700,0.02500,,0.04330,1.70200,0.00913,64905400,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-01 16:00:00,8.8600,8.55100,11.11000,434.49000,12.79200,1.88700,0.02500,,0.04540,1.77000,0.01007,6949810,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-01 20:00:00,8.5200,8.49900,10.92800,434.90000,13.54700,2.46500,0.02500,,0.04360,1.83100,0.01223,6052500,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-02 00:00:00,8.5000,8.48300,10.65600,429.00000,16.77800,1.90800,0.02500,,0.04700,1.82800,0.01076,8598890,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-02 04:00:00,8.2400,8.46100,10.58800,428.41000,16.74300,1.90800,0.02500,,0.04700,1.82800,0.01046,6914340,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-02 08:00:00,8.1500,8.46400,10.54500,425.40000,19.32600,2.02800,0.02500,,0.04620,1.69600,0.01010,9299710,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-02 12:00:00,9.4100,8.44000,10.62600,419.10000,13.96500,2.42800,0.02500,,0.04720,1.46900,0.00881,6722540,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-02 16:00:00,10.2400,8.52300,10.91200,412.07000,14.74600,1.67300,0.02500,,0.04310,1.39600,0.01072,12312500,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-02 20:00:00,8.9700,8.46700,10.72400,414.70000,18.99900,2.02600,0.02500,,0.05270,1.76400,0.01068,9084620,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-03 00:00:00,9.3400,8.37100,9.91600,409.81000,21.71300,1.89500,0.02500,,0.05310,1.68400,0.01054,16428200,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-03 04:00:00,8.7600,8.41700,10.25700,415.35000,18.98000,2.19000,0.02500,,0.05140,1.89000,0.01112,6443190,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-03 08:00:00,8.7300,8.34900,9.95300,408.79000,24.43600,2.19000,0.02500,,0.05140,1.89000,0.00980,15801500,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-03 12:00:00,9.3600,8.37800,10.08600,406.15000,23.59100,1.95000,0.02500,,0.05400,1.40900,0.01000,25178800,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-03 16:00:00,9.5400,8.42900,10.31400,410.22000,25.33700,1.91700,0.02500,,0.05640,1.65000,0.01022,16940200,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-03 20:00:00,9.2100,8.44500,10.47300,412.90000,21.87800,2.10300,0.02500,,0.05300,1.70200,0.01146,9241560,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-04 00:00:00,9.5200,8.37600,9.89100,408.90000,18.41200,1.78200,0.02500,,0.05210,1.71900,0.01052,10414700,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-04 04:00:00,9.3400,8.32400,9.64500,405.48000,21.92000,1.76700,0.02500,,0.05280,1.81800,0.01036,7426760,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-04 08:00:00,8.9700,8.32500,9.78700,404.39000,21.53700,1.76700,0.02500,,0.05280,1.81800,0.01023,15345700,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-04 12:00:00,9.3600,8.34700,9.97100,404.64000,24.09500,1.82800,0.02500,,0.05090,1.45200,0.00992,15884000,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-04 16:00:00,9.8000,8.36400,10.07900,404.36000,26.55700,2.07200,0.02500,,0.05170,1.64000,0.01046,19560500,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-04 20:00:00,9.4700,8.35300,10.00900,405.36000,26.18800,1.92400,0.02500,,0.05490,1.61600,0.01044,13181600,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-05 00:00:00,9.7300,8.32600,9.75800,404.31000,21.79600,2.06000,0.02500,,0.05460,1.66700,0.01093,11184400,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-05 04:00:00,9.4100,8.31100,9.73200,404.91000,22.84500,2.06000,0.02500,,0.05460,1.66700,0.01043,7612020,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-05 08:00:00,9.0800,8.29700,9.80500,416.57000,19.40600,2.31500,0.02500,,0.05090,1.53400,0.01089,14860900,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-05 12:00:00,9.2500,8.34200,9.91900,415.69000,18.45900,1.92600,0.02500,,0.05210,1.73300,0.01068,14664300,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-05 16:00:00,9.6500,8.34400,9.96700,410.62000,23.62000,1.92600,0.02500,,0.05210,1.73300,0.01034,16814300,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-05 20:00:00,9.9800,8.32700,9.64900,405.83000,20.93500,1.96500,0.02500,,0.05250,1.67300,0.01098,8383860,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-06 00:00:00,9.5400,8.42100,9.98900,412.86000,16.34300,2.30300,0.02500,,0.04710,1.41500,0.01270,11466500,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-06 04:00:00,9.2100,8.37600,9.80000,412.50000,17.44900,2.30300,0.02500,,0.04700,1.46600,0.01224,11296900,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-06 08:00:00,8.7100,8.34200,9.74300,410.66000,18.20600,1.80200,0.02500,,0.04670,1.39700,0.01084,12935500,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-06 12:00:00,9.3000,8.43600,10.26300,411.25000,19.95300,2.18300,0.02500,,0.04670,1.39700,0.01053,13474300,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-06 16:00:00,9.5400,8.44600,10.42300,409.27000,21.87700,2.14700,0.02500,,0.04820,1.63300,0.01074,16655700,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-06 20:00:00,9.2100,8.37200,10.08400,408.37000,21.05500,2.22300,0.02500,,0.04970,1.63900,0.01125,11110800,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-07 00:00:00,8.9700,8.25900,9.64100,396.97000,18.33600,1.56300,0.02500,,0.05080,1.68000,0.00984,6301120,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-07 04:00:00,8.7800,8.36200,10.09900,411.74000,17.20500,1.81300,0.02500,,0.05250,1.73200,0.01054,9073140,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-07 08:00:00,8.3500,8.37000,10.17800,433.44000,15.61700,1.95700,0.02500,,0.04780,1.53700,0.01078,13405500,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-07 12:00:00,9.1700,8.42200,10.32600,427.92000,16.30900,1.74300,0.02500,,0.04770,1.76500,0.00888,13662100,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2025-01-07 20:00:00,8.7300,8.47600,10.44100,440.03000,16.31900,2.12000,0.02500,,0.04950,1.73000,0.01190,9526690,Ⅲ,
